show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,popularity_score
s1831,Movie,Show Title 1831,Director 31,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United Kingdom,"January 14, 1994",1993,R,128 min,"Drama, Sci-Fi, Documentary",A generic description of the show content.,76.8
s1832,Movie,Show Title 1832,Director 32,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 25, 2020",2019,R,124 min,Documentary,A generic description of the show content.,100.0
s1833,Movie,Show Title 1833,Director 33,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 15, 2020",2019,TV-14,102 min,Action,A generic description of the show content.,100.0
s1834,TV Show,Show Title 1834,Director 34,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 28, 2009",2007,PG-13,8 Season,Thriller,A generic description of the show content.,82.4
s1835,Movie,Show Title 1835,Director 35,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 8, 2024",2022,PG-13,179 min,"Romance, Thriller, Sci-Fi",A generic description of the show content.,100.0
s1836,Movie,Show Title 1836,Director 36,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 6, 2001",2001,R,171 min,"Drama, Romance",A generic description of the show content.,83.1
s1837,Movie,Show Title 1837,Director 37,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 6, 2003",2003,TV-MA,152 min,"Documentary, Comedy, Drama",A generic description of the show content.,94.6
s1838,Movie,Show Title 1838,Director 38,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 26, 2004",2003,TV-PG,174 min,"Comedy, Drama",A generic description of the show content.,95.2
s1839,Movie,Show Title 1839,Director 39,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 23, 1999",1999,TV-PG,110 min,Action,A generic description of the show content.,85.4
s1840,TV Show,Show Title 1840,Director 40,"Actor 0, Actor 1, Actor 2",India,"January 16, 2012",2010,R,9 Season,"Action, Thriller",A generic description of the show content.,94.7
s1841,TV Show,Show Title 1841,Director 41,"Actor 0, Actor 1",Japan,"January 19, 2005",2004,TV-14,3 Season,"Action, Comedy",A generic description of the show content.,66.2
s1842,TV Show,Show Title 1842,Director 42,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 20, 2023",2021,R,10 Season,"Romance, Drama, Comedy",A generic description of the show content.,100.0
s1843,Movie,Show Title 1843,Director 43,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",India,"January 8, 2020",2018,TV-PG,88 min,Drama,A generic description of the show content.,100.0
s1844,Movie,Show Title 1844,Director 44,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 23, 2022",2021,TV-MA,172 min,Comedy,A generic description of the show content.,100.0
s1845,Movie,Show Title 1845,Director 45,"Actor 0, Actor 1",India,"January 26, 2025",2023,PG-13,111 min,Comedy,A generic description of the show content.,98.2
s1846,Movie,Show Title 1846,Director 46,"Actor 0, Actor 1",United States,"January 2, 1994",1993,TV-PG,150 min,Comedy,A generic description of the show content.,76.2
s1847,Movie,Show Title 1847,Director 47,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",Japan,"January 22, 2019",2019,TV-14,146 min,"Documentary, Sci-Fi, Thriller",A generic description of the show content.,100.0
s1848,Movie,Show Title 1848,Director 48,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 1, 2006",2005,TV-14,161 min,"Thriller, Drama, Romance",A generic description of the show content.,100.0
s1849,Movie,Show Title 1849,Director 49,"Actor 0, Actor 1, Actor 2",United States,"January 12, 1995",1995,TV-MA,153 min,"Action, Drama, Thriller",A generic description of the show content.,77.8
s1850,TV Show,Show Title 1850,Director 50,"Actor 0, Actor 1, Actor 2, Actor 3",India,"January 25, 1997",1995,TV-PG,1 Season,Romance,A generic description of the show content.,64.0
s1851,TV Show,Show Title 1851,Director 51,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United Kingdom,"January 21, 1997",1995,TV-PG,5 Season,Thriller,A generic description of the show content.,92.3
s1852,Movie,Show Title 1852,Director 52,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United Kingdom,"January 22, 2004",2002,R,80 min,"Thriller, Sci-Fi, Drama",A generic description of the show content.,76.1
s1853,Movie,Show Title 1853,Director 53,"Actor 0, Actor 1, Actor 2, Actor 3",South Korea,"January 24, 1999",1999,PG-13,130 min,Romance,A generic description of the show content.,85.7
s1854,Movie,Show Title 1854,Director 54,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 2, 2019",2019,TV-PG,132 min,"Sci-Fi, Romance",A generic description of the show content.,100.0
s1855,TV Show,Show Title 1855,Director 55,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 6, 1997",1997,PG-13,2 Season,"Thriller, Drama",A generic description of the show content.,71.8
s1856,Movie,Show Title 1856,Director 56,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 25, 1999",1998,TV-MA,172 min,"Romance, Sci-Fi",A generic description of the show content.,100.0
s1857,Movie,Show Title 1857,Director 57,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United Kingdom,"January 13, 2004",2003,TV-MA,84 min,"Documentary, Comedy",A generic description of the show content.,88.0
s1858,Movie,Show Title 1858,Director 58,"Actor 0, Actor 1, Actor 2",United Kingdom,"January 5, 2020",2019,TV-MA,163 min,"Sci-Fi, Action, Documentary",A generic description of the show content.,100.0
s1859,Movie,Show Title 1859,Director 59,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 5, 2015",2015,TV-PG,160 min,"Comedy, Action, Drama",A generic description of the show content.,100.0
s1860,Movie,Show Title 1860,Director 60,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 27, 2002",2002,PG-13,169 min,"Action, Romance",A generic description of the show content.,92.7
s1861,TV Show,Show Title 1861,Director 61,"Actor 0, Actor 1, Actor 2",United States,"January 8, 2013",2012,PG-13,3 Season,"Documentary, Thriller, Drama",A generic description of the show content.,100.0
s1862,Movie,Show Title 1862,Director 62,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 10, 2012",2012,TV-MA,150 min,"Documentary, Action",A generic description of the show content.,100.0
s1863,TV Show,Show Title 1863,Director 63,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 2, 1995",1994,PG-13,3 Season,Comedy,A generic description of the show content.,61.5
s1864,Movie,Show Title 1864,Director 64,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 20, 2006",2004,PG-13,151 min,"Action, Drama",A generic description of the show content.,100.0
s1865,Movie,Show Title 1865,Director 65,"Actor 0, Actor 1",United Kingdom,"January 14, 1995",1995,TV-MA,135 min,"Sci-Fi, Documentary",A generic description of the show content.,49.9
s1866,Movie,Show Title 1866,Director 66,"Actor 0, Actor 1",United States,"January 8, 1998",1996,TV-14,123 min,"Action, Comedy",A generic description of the show content.,83.3
s1867,Movie,Show Title 1867,Director 67,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 12, 1992",1991,TV-14,158 min,"Thriller, Sci-Fi",A generic description of the show content.,85.8
s1868,Movie,Show Title 1868,Director 68,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 9, 2013",2012,PG-13,127 min,"Thriller, Comedy",A generic description of the show content.,87.1
s1869,Movie,Show Title 1869,Director 69,"Actor 0, Actor 1",Japan,"January 18, 2019",2019,PG-13,135 min,Drama,A generic description of the show content.,100.0
s1870,TV Show,Show Title 1870,Director 70,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 18, 1992",1992,PG-13,4 Season,Sci-Fi,A generic description of the show content.,62.9
s1871,Movie,Show Title 1871,Director 71,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 2, 1997",1995,PG-13,142 min,Thriller,A generic description of the show content.,80.4
s1872,Movie,Show Title 1872,Director 72,"Actor 0, Actor 1",Japan,"January 28, 2015",2013,PG-13,137 min,Comedy,A generic description of the show content.,90.4
s1873,TV Show,Show Title 1873,Director 73,"Actor 0, Actor 1",United Kingdom,"January 14, 2020",2019,PG-13,2 Season,Documentary,A generic description of the show content.,100.0
s1874,Movie,Show Title 1874,Director 74,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",India,"January 12, 2006",2004,TV-14,122 min,Drama,A generic description of the show content.,100.0
s1875,Movie,Show Title 1875,Director 75,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 1, 2015",2015,TV-PG,102 min,Romance,A generic description of the show content.,100.0
s1876,Movie,Show Title 1876,Director 76,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 20, 2024",2023,R,166 min,"Thriller, Sci-Fi",A generic description of the show content.,100.0
s1877,Movie,Show Title 1877,Director 77,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 20, 1991",1990,TV-MA,122 min,Romance,A generic description of the show content.,62.9
s1878,TV Show,Show Title 1878,Director 78,"Actor 0, Actor 1, Actor 2, Actor 3",South Korea,"January 3, 2019",2018,TV-PG,5 Season,"Thriller, Sci-Fi",A generic description of the show content.,88.2
s1879,Movie,Show Title 1879,Director 79,"Actor 0, Actor 1",United States,"January 9, 1999",1998,R,169 min,"Drama, Sci-Fi",A generic description of the show content.,67.9
s1880,Movie,Show Title 1880,Director 80,"Actor 0, Actor 1",United States,"January 15, 2013",2011,R,160 min,"Drama, Sci-Fi, Romance",A generic description of the show content.,100.0
s1881,Movie,Show Title 1881,Director 81,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 19, 2006",2006,TV-PG,84 min,Romance,A generic description of the show content.,100.0
s1882,TV Show,Show Title 1882,Director 82,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 22, 2009",2007,PG-13,10 Season,Action,A generic description of the show content.,83.2
s1883,Movie,Show Title 1883,Director 83,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 21, 2008",2006,R,158 min,"Documentary, Drama, Sci-Fi",A generic description of the show content.,90.1
s1884,TV Show,Show Title 1884,Director 84,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 15, 2025",2023,R,8 Season,"Comedy, Romance, Drama",A generic description of the show content.,100.0
s1885,Movie,Show Title 1885,Director 85,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",Japan,"January 13, 2014",2014,TV-MA,157 min,"Romance, Action, Drama",A generic description of the show content.,100.0
s1886,Movie,Show Title 1886,Director 86,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 8, 1993",1993,TV-14,142 min,"Documentary, Action",A generic description of the show content.,66.4
s1887,Movie,Show Title 1887,Director 87,"Actor 0, Actor 1, Actor 2",United States,"January 20, 2023",2022,PG-13,165 min,"Documentary, Action, Sci-Fi",A generic description of the show content.,100.0
s1888,Movie,Show Title 1888,Director 88,"Actor 0, Actor 1, Actor 2, Actor 3",Japan,"January 1, 2006",2006,R,101 min,"Sci-Fi, Romance",A generic description of the show content.,82.3
s1889,Movie,Show Title 1889,Director 89,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 2, 2024",2024,PG-13,101 min,Drama,A generic description of the show content.,100.0
s1890,Movie,Show Title 1890,Director 90,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 22, 2008",2006,TV-PG,92 min,"Sci-Fi, Drama, Comedy",A generic description of the show content.,100.0
s1891,Movie,Show Title 1891,Director 91,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 1, 2020",2018,TV-PG,98 min,Drama,A generic description of the show content.,100.0
s1892,Movie,Show Title 1892,Director 92,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 9, 2009",2008,TV-PG,164 min,"Drama, Sci-Fi, Documentary",A generic description of the show content.,98.6
s1893,Movie,Show Title 1893,Director 93,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 17, 2019",2018,R,125 min,"Documentary, Romance, Comedy",A generic description of the show content.,100.0
s1894,TV Show,Show Title 1894,Director 94,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 16, 1994",1993,R,1 Season,"Documentary, Drama",A generic description of the show content.,79.6
s1895,Movie,Show Title 1895,Director 95,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Japan,"January 20, 2002",2001,PG-13,104 min,"Documentary, Drama",A generic description of the show content.,84.8
s1896,TV Show,Show Title 1896,Director 96,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United Kingdom,"January 26, 2000",2000,TV-PG,9 Season,"Romance, Documentary",A generic description of the show content.,79.4
s1897,Movie,Show Title 1897,Director 97,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 22, 2024",2022,PG-13,99 min,"Romance, Thriller",A generic description of the show content.,100.0
s1898,Movie,Show Title 1898,Director 98,"Actor 0, Actor 1, Actor 2",India,"January 26, 2006",2004,R,171 min,Action,A generic description of the show content.,92.6
s1899,Movie,Show Title 1899,Director 99,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",India,"January 22, 2023",2021,TV-PG,150 min,"Comedy, Sci-Fi, Thriller",A generic description of the show content.,100.0
s1900,Movie,Show Title 1900,Director 0,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 19, 2016",2014,R,125 min,Sci-Fi,A generic description of the show content.,100.0
s1901,Movie,Show Title 1901,Director 1,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United Kingdom,"January 18, 2016",2016,TV-14,169 min,"Action, Documentary, Thriller",A generic description of the show content.,100.0
s1902,TV Show,Show Title 1902,Director 2,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 1, 2007",2007,TV-PG,8 Season,"Action, Comedy, Drama",A generic description of the show content.,100.0
s1903,Movie,Show Title 1903,Director 3,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 18, 2002",2000,TV-MA,125 min,"Sci-Fi, Comedy, Thriller",A generic description of the show content.,85.7
s1904,Movie,Show Title 1904,Director 4,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",South Korea,"January 20, 2004",2004,R,114 min,"Thriller, Documentary, Romance",A generic description of the show content.,84.9
s1905,Movie,Show Title 1905,Director 5,"Actor 0, Actor 1, Actor 2",United States,"January 14, 2020",2020,TV-PG,99 min,"Thriller, Documentary, Romance",A generic description of the show content.,100.0
s1906,TV Show,Show Title 1906,Director 6,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 12, 1996",1994,TV-PG,4 Season,Documentary,A generic description of the show content.,55.3
s1907,Movie,Show Title 1907,Director 7,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 16, 2005",2003,R,171 min,"Drama, Comedy",A generic description of the show content.,78.2
s1908,TV Show,Show Title 1908,Director 8,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 4, 2006",2005,TV-14,1 Season,"Action, Documentary",A generic description of the show content.,90.6
s1909,TV Show,Show Title 1909,Director 9,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 5, 2001",2000,PG-13,6 Season,"Sci-Fi, Action",A generic description of the show content.,94.4
s1910,Movie,Show Title 1910,Director 10,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 13, 1992",1992,R,104 min,"Action, Sci-Fi, Drama",A generic description of the show content.,96.3
s1911,TV Show,Show Title 1911,Director 11,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",India,"January 20, 1996",1994,TV-PG,9 Season,Romance,A generic description of the show content.,95.3
s1912,TV Show,Show Title 1912,Director 12,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 5, 2024",2024,TV-14,9 Season,"Drama, Thriller, Romance",A generic description of the show content.,100.0
s1913,Movie,Show Title 1913,Director 13,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 20, 2023",2023,R,93 min,Sci-Fi,A generic description of the show content.,100.0
s1914,Movie,Show Title 1914,Director 14,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",South Korea,"January 23, 2026",2024,R,134 min,"Romance, Documentary, Sci-Fi",A generic description of the show content.,98.0
s1915,Movie,Show Title 1915,Director 15,"Actor 0, Actor 1, Actor 2",India,"January 11, 2010",2009,TV-PG,144 min,"Documentary, Action",A generic description of the show content.,89.1
